X,Y,ID,CVE_ENT,CVE_MUN,CVE_LOC,NOMVIAL,TIPOVIAL,SENTIDO,NOMVIAL_2,TIPOVIAL_2,SENTIDO_2,freq,RANGO,ETIQUETA
-101.230220740341,19.6550049997043,23240.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Agustín Cortés,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.230444649924,19.6542813503615,23241.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Julio A. Gómez,Andador,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.245496419826,19.7228532001426,23251.000000000000000,"16","053","0001",Universidad Católica,Calle,Dos sentidos,Universidad de Puerto Rico,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.213619802237,19.7035228527801,23254.000000000000000,"16","053","0001",Puente Internacional,Calle,Dos sentidos,Puente Internacional,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.270125650141,19.6962165501454,23258.000000000000000,"16","053","0001",Ángel Albino Corso,Calle,Dos sentidos,Ángel Albino Corso,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.226432550085,19.7215507800359,23269.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector República),Circuito,Un sentido,Periférico Paseo de la República (Sector República),Circuito,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.246897706576,19.7114558911816,23270.000000000000000,"16","053","0001",Maestro Samuel Joaquín Flores (Monte Sinaí),Calle,Dos sentidos,Monte Sinaí (Mirador Sinaí),Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.226850549812,19.6947969997596,23273.000000000000000,"16","053","0001",Presidente Adolfo López Mateos,Circuito,Dos sentidos,Presidente Adolfo López Mateos,Circuito,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.214048459709,19.6879305995712,23281.000000000000000,"16","053","0001",La Huerta,Calzada,Un sentido,La Huerta,Calzada,Un sentido,"5",2.000000000000000,Bajo (3-5)
-101.23112474972,19.68873072017,23285.000000000000000,"16","053","0001",Loma del Rey,Calle,Dos sentidos,Loma Feliz,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.223839619963,19.7082422899016,23306.000000000000000,"16","053","0001",Tlatelolco,Calle,Dos sentidos,Octava,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.219844229668,19.6808781203991,23307.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Ninguno,Privada,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.204625599808,19.6818668198276,23310.000000000000000,"16","053","0001",Finlandia,Calle,Dos sentidos,Rincón de Copitero,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.205204949847,19.6863928904382,23312.000000000000000,"16","053","0001",Universidad,Avenida,Dos sentidos,Londres,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.218455576651,19.6965895325592,23316.000000000000000,"16","053","0001",Ramón Esparza,Calle,Dos sentidos,Periodismo (José Tocaven Lavín),Avenida,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.244676890216,19.6986440973068,23321.000000000000000,"16","053","0001",Manuel Morelos,Calle,Dos sentidos,Curato de Carácuaro,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.22644942542,19.7224906752022,23332.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector República),Circuito,Un sentido,Manuel Oropeza,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.196998339855,19.692440309967,23333.000000000000000,"16","053","0001",Solidaridad,Avenida,Un sentido,Ocampo,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.196889369724,19.7048467201017,23343.000000000000000,"16","053","0001",Santiago Tapia,Calle,Un sentido,Santiago Tapia,Calle,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.19869378017,19.7066170604509,23344.000000000000000,"16","053","0001",Vicente Riva Palacio,Calle,Dos sentidos,Héroes de Nocupétaro,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.245824619556,19.6995871695512,23347.000000000000000,"16","053","0001",Hacienda de Tahuejo,Calle,Dos sentidos,Francisco I. Madero Poniente,Avenida,Un sentido,"9",4.000000000000000,Medio (6-10)
-101.203945540153,19.7171983700998,23352.000000000000000,"16","053","0001",Paseo del Tabachín,Calle,Dos sentidos,Paseo del Fresno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.225713540022,19.6773303497642,23353.000000000000000,"16","053","0001",Jardines de la Loma,Privada,Dos sentidos,Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,"8",4.000000000000000,Medio (6-10)
-101.223956649777,19.6767546504173,23354.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Independencia),Calle,Un sentido,Capitán José María Berrio,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.198336123584,19.7351623700232,23358.000000000000000,"16","053","0001",Rita Cetina Gutiérrez,Privada,Dos sentidos,Rita Cetina Gutiérrez,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.235471109649,19.6838018798494,23360.000000000000000,"16","053","0001",Liberales Insurgentes,Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.202190902112,19.709705148725,23362.000000000000000,"16","053","0001",Chopo,Calle,Dos sentidos,Santa María de los Urdiales,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.218708659617,19.7110006302372,23363.000000000000000,"16","053","0001",General Alberto Braniff,Calle,Dos sentidos,Cuautitlán,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.203530852338,19.7259577249306,23375.000000000000000,"16","053","0001",Mercedes R. Salazar,Calle,Dos sentidos,Mercedes R. Salazar,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.202610219704,19.7281959400105,23376.000000000000000,"16","053","0001",Guerrilleros de Zitácuaro,Calle,Dos sentidos,Coronel Rafael Garnica,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.237703235667,19.7013927371757,23382.000000000000000,"16","053","0001",Manantial Mintzita,Circuito,Dos sentidos,Manantial Mintzita,Circuito,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.214806890439,19.6737236500256,23385.000000000000000,"16","053","0001",Mamey,Calle,Dos sentidos,Papaya,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.214809620375,19.67446202026,23386.000000000000000,"16","053","0001",Mamey,Calle,Dos sentidos,Periférico Paseo de la República (Sector Independencia),Circuito,Dos sentidos,"23",8.000000000000000,Muy Alto (21 y más)
-101.207209109746,19.6865616495949,23387.000000000000000,"16","053","0001",Universidad,Avenida,Un sentido,Universidad,Avenida,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.221187139647,19.7213333200877,23391.000000000000000,"16","053","0001",Pedregal,Avenida,Dos sentidos,Pedregal,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.206626920238,19.7020914298309,23394.000000000000000,"16","053","0001",Ninguno,Calle,Un sentido,Ninguno,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.205733379977,19.7329095998641,23415.000000000000000,"16","053","0001",Tratado de Libre Comercio,Avenida,Dos sentidos,Carlos Gálvez Betancourt,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.221606320369,19.7257066198182,23419.000000000000000,"16","053","0001",Laguna Azul,Calle,Dos sentidos,Laguna Azul,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.218708179769,19.684725119988,23440.000000000000000,"16","053","0001",Cosmos,Avenida,Dos sentidos,Cosmos Norte,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.217182259908,19.7186722501064,23445.000000000000000,"16","053","0001",Pedregal,Avenida,Un sentido,Pedregal,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.204260848648,19.745667264666,23451.000000000000000,"16","053","0001",Gorrión,Calle,Dos sentidos,Flamingo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.2188301203,19.6784930299969,23463.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Periférico Paseo de la República Sector Independencia (Periférico Independencia),Calle,Un sentido,"9",4.000000000000000,Medio (6-10)
-101.205725999972,19.6863649200459,23465.000000000000000,"16","053","0001",Universidad,Avenida,Dos sentidos,Viena,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.225967880194,19.6631231099132,23483.000000000000000,"16","053","0001",Los Duraznos,Avenida,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.199436746373,19.7357541112602,23489.000000000000000,"16","053","0001",Pedro Contreras Elizalde,Calle,Dos sentidos,Pedro Contreras Elizalde,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.206796060159,19.7298845103705,23501.000000000000000,"16","053","0001",Nicolás Bravo,Calle,Dos sentidos,Félix Ireta,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.259060980445,19.7048555696315,23503.000000000000000,"16","053","0001",General José Gregorio Patiño,Avenida,Dos sentidos,Bejuco,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.241783939647,19.6757803502411,23506.000000000000000,"16","053","0001",Circuito el Hinojo,Calle,Dos sentidos,Circuito el Hinojo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.206896258291,19.7143847557623,23519.000000000000000,"16","053","0001",Río Grande,Avenida,Un sentido,Río Grande,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.198807950279,19.7351393799803,23527.000000000000000,"16","053","0001",Torreón Nuevo,Avenida,Dos sentidos,Ninguno,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.235488509581,19.7110185698038,23533.000000000000000,"16","053","0001",Onofre Otero,Calle,Dos sentidos,Onofre Otero,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.197039140337,19.745779350374,23538.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Reserva,Privada,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.215017140166,19.6996752596836,23539.000000000000000,"16","053","0001",Nicolás de los Palacios Rubios,Calle,Un sentido,Periodismo (José Tocaven Lavín),Avenida,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.24326286016,19.7053829700724,23553.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Periférico Paseo de la República (Sector República),Circuito,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.225695340076,19.6768535703492,23567.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Independencia),Calle,Dos sentidos,Periférico Paseo de la República (Sector Independencia),Calle,Un sentido,"44",8.000000000000000,Muy Alto (21 y más)
-101.230767124063,19.7211435720784,23571.000000000000000,"16","053","0001",Leandro Valle,Avenida,Un sentido,Leandro Valle,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.230443548205,19.720949295036,23572.000000000000000,"16","053","0001",Leandro Valle,Avenida,Un sentido,Leandro Valle,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.205390139895,19.6999932899617,23587.000000000000000,"16","053","0001",Colima,Calle,Dos sentidos,Colima,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.229687709983,19.6860321800629,23592.000000000000000,"16","053","0001",Cayetano Ávila y Cid (Loma Blanca),Calle,Dos sentidos,Loma del Rey,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.231243820096,19.6842661098325,23593.000000000000000,"16","053","0001",Loma Lejana,Calle,Dos sentidos,Liberales de México (Loma Larga),Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.23315755006,19.6865807999977,23594.000000000000000,"16","053","0001",Constitución de Apatzingán,Calle,Dos sentidos,Siervo de la Nación,Avenida,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.25533965994,19.6958181801387,23596.000000000000000,"16","053","0001",Agustina Ramírez,Calle,Dos sentidos,Agustina Ramírez,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.203597200129,19.7365271103456,23597.000000000000000,"16","053","0001",Francisco I. Madero,Calle,Dos sentidos,Francisco I. Madero,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.228403656968,19.6751888367627,23600.000000000000000,"16","053","0001",Manuel Aldrete y Soria,Calle,Dos sentidos,José Antonio Moctezuma,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.245476011766,19.7064264060814,23619.000000000000000,"16","053","0001",Landeros,Calle,Dos sentidos,Tiríndaro,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.218349910376,19.7194936901421,23622.000000000000000,"16","053","0001",Pedregal,Avenida,Un sentido,Pedregal,Avenida,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.268394171903,19.7007817625601,23626.000000000000000,"16","053","0001",Patambaro (Avenida Unión),Calle,Dos sentidos,Patambaro (Avenida Unión),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.206886120284,19.7024761699678,23632.000000000000000,"16","053","0001",Río Grande,Avenida,Un sentido,Gardenia,Calle,Un sentido,"7",4.000000000000000,Medio (6-10)
-101.223203225713,19.6753736023869,23644.000000000000000,"16","053","0001",Jerónimo Barreto,Calle,Dos sentidos,Circuito de los Insurgentes,Circuito,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.250634690195,19.6886588900784,23645.000000000000000,"16","053","0001",Fray Santiago Rodríguez,Calle,Dos sentidos,San Juanito Itzícuaro,Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.202970769966,19.6751812000024,23651.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Romualdo Carnero,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.223739830406,19.6679993199648,23665.000000000000000,"16","053","0001",La Huerta,Calzada,Dos sentidos,La Huerta,Calzada,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.212960879982,19.6683041401518,23666.000000000000000,"16","053","0001",Genoveva Quintana Roo,Calle,Dos sentidos,Genoveva Quintana Roo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.20307275007,19.6821548803989,23667.000000000000000,"16","053","0001",Finlandia,Calle,Dos sentidos,Valle de Guayangareo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.231766776782,19.7263017599423,23671.000000000000000,"16","053","0001",Defensor de Chapultepec,Calle,Dos sentidos,Pablo M. Jiménez,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.199426288808,19.731452764585,23672.000000000000000,"16","053","0001",Doctor Leopoldo Río de la Loza,Calle,Dos sentidos,Real del Oro,Calle,Dos sentidos,"9",4.000000000000000,Medio (6-10)
-101.206275849921,19.6640821697227,23676.000000000000000,"16","053","0001",Sierra Morena,Circuito,Dos sentidos,Ermita de San Diego,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.237603919671,19.6984866601553,23684.000000000000000,"16","053","0001",Manantial Mintzita,Circuito,Dos sentidos,Manantial Mintzita,Circuito,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.205854710142,19.7238593997255,23687.000000000000000,"16","053","0001",General José María Rojo,Calle,Dos sentidos,General José María Rojo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.216772110099,19.7041682003708,23688.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Francisco I. Madero Poniente,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.253211937422,19.6946838725491,23696.000000000000000,"16","053","0001",Juana Pavón,Calle,Dos sentidos,Juana Pavón,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.202001250403,19.6797224803039,23699.000000000000000,"16","053","0001",Casa de Gobierno,Privada,Dos sentidos,Casa de Gobierno,Privada,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.22828102993,19.6948717104379,23711.000000000000000,"16","053","0001",Nueve,Retorno,Un sentido,Avenida del Sol,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.256498349818,19.6839523700342,23712.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Hacienda de San Nicolás,Retorno,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.216194770219,19.7038727800244,23716.000000000000000,"16","053","0001",Pedregal,Avenida,Dos sentidos,Francisco I. Madero Poniente,Avenida,Un sentido,"28",8.000000000000000,Muy Alto (21 y más)
-101.206093880086,19.6992228603627,23717.000000000000000,"16","053","0001",Solidaridad,Avenida,Un sentido,Solidaridad,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.20594798033,19.6988567402849,23718.000000000000000,"16","053","0001",Solidaridad,Avenida,Un sentido,Solidaridad,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.202868019643,19.6948731995824,23719.000000000000000,"16","053","0001",Solidaridad,Avenida,Un sentido,Solidaridad,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.214680939529,19.6744093099099,23724.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Independencia),Circuito,Dos sentidos,Ninguno,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.216695249705,19.7193300200299,23729.000000000000000,"16","053","0001",Parque Nacional de Uruapan,Calle,Dos sentidos,Parque Nacional de Uruapan,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.238362979978,19.6944396295939,23731.000000000000000,"16","053","0001",Manantiales del Obispo,Calle,Dos sentidos,Manantiales de la Escondida,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.228045779572,19.6790340601005,23732.000000000000000,"16","053","0001",Luciano Navarrete,Calle,Dos sentidos,Luciano Navarrete,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.222264430074,19.6773755196095,23737.000000000000000,"16","053","0001",El Periodista Bustamante,Calle,Dos sentidos,Encuentro de Maravatío,Avenida,Dos sentidos,"6",4.000000000000000,Medio (6-10)
-101.227445223228,19.7253573010757,23752.000000000000000,"16","053","0001",Defensor de Chapultepec,Calle,Dos sentidos,Víctor Hugo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.219112289961,19.6741466199896,23767.000000000000000,"16","053","0001",Uacusecha,Calle,Dos sentidos,Uaucusecha,Circuito,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.246947140433,19.6977156599951,23768.000000000000000,"16","053","0001",Hermenegildo Franco,Calle,Dos sentidos,Curato de Carácuaro,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.221441109709,19.658341969913,23769.000000000000000,"16","053","0001",Francisco López,Calle,Dos sentidos,Monico Arias,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.239791080148,19.6874493697469,23784.000000000000000,"16","053","0001",Yunuén,Calle,Dos sentidos,Yunuén,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.222576749822,19.7136008799809,23793.000000000000000,"16","053","0001",Subteniente Mariano López,Calle,Dos sentidos,Subteniente Mariano López,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.202516886067,19.7445561822454,23797.000000000000000,"16","053","0001",Torreón Nuevo,Avenida,Dos sentidos,Ruiseñor,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.223138260388,19.6766901399058,23798.000000000000000,"16","053","0001",Primera de Periodista Bustamante,Calle,Dos sentidos,Periférico Paseo de la República (Sector Independencia),Calle,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.19931881973,19.7311089704106,23800.000000000000000,"16","053","0001",Constantino Escalante,Privada,Dos sentidos,Torreón Nuevo,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.233530320343,19.6891550597017,23804.000000000000000,"16","053","0001",Loma Grande,Calle,Dos sentidos,Loma Escondida,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.21003606036,19.6856879097221,23808.000000000000000,"16","053","0001",Real Universidad,Avenida,Un sentido,Real Universidad,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.208960910028,19.6776218902081,23813.000000000000000,"16","053","0001",Juan Bautista Casas,Calle,Dos sentidos,Ingenieros de Minas,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.201352289921,19.6782144197289,23816.000000000000000,"16","053","0001",Ireri,Calle,Dos sentidos,Xaratanga,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.236456490195,19.7285711798635,23819.000000000000000,"16","053","0001",Movimiento Antorchista,Calle,Dos sentidos,Lucha Popular,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.230468370097,19.6936747200942,23823.000000000000000,"16","053","0001",Ejido Ganadero (Paseo de la Reforma),Calle,Dos sentidos,El Agostadero (Paseo de la Joya),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.235276569801,19.704781319608,23830.000000000000000,"16","053","0001",Mártires de la Plaza,Avenida,Dos sentidos,Mártires de la Plaza,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.235370460436,19.7051918298079,23831.000000000000000,"16","053","0001",Mártires de la Plaza,Avenida,Dos sentidos,Mártires de la Plaza,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.242588689909,19.7075794602527,23834.000000000000000,"16","053","0001",Fronteras,Calle,Dos sentidos,Tangancícuaro,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.200935690333,19.7103070899222,23846.000000000000000,"16","053","0001",Zinc,Privada,Dos sentidos,Zinc,Privada,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.229068919562,19.7008788297301,23855.000000000000000,"16","053","0001",Benito Melchor de los Reyes,Calle,Dos sentidos,Presidente Adolfo López Mateos,Circuito,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.198604370295,19.7169263104352,23866.000000000000000,"16","053","0001",Paseo de las Galeanas,Calle,Dos sentidos,Paseo de las Galeanas,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.199983489611,19.6821793704128,23868.000000000000000,"16","053","0001",Finlandia,Calle,Dos sentidos,Finlandia,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.214170090434,19.6848799798782,23875.000000000000000,"16","053","0001",Pino Cutzimbo,Calle,Dos sentidos,Pino Cutzimbo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.22577389032,19.6871576803895,23889.000000000000000,"16","053","0001",Cactus,Calle,Dos sentidos,Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.201441667915,19.7383496995595,23891.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Mezquital,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.226205879662,19.6894843796932,23895.000000000000000,"16","053","0001",Juan Antonio Romero,Calle,Dos sentidos,Pascacio Ortiz de Letona,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.226319219866,19.6626421401883,23903.000000000000000,"16","053","0001",Paseo del Country Club (Circuito de las Jacarandas),Calle,Dos sentidos,Ninguno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.206178309824,19.6985726604443,23904.000000000000000,"16","053","0001",Unión,Calle,Un sentido,Progreso,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.198996586633,19.7303158826218,23908.000000000000000,"16","053","0001",Real del Cobre,Calle,Dos sentidos,Torreón Nuevo,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.199055939999,19.7304093402413,23909.000000000000000,"16","053","0001",Torreón Nuevo,Avenida,Dos sentidos,Torreón Nuevo,Avenida,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.199200649677,19.7307838196917,23910.000000000000000,"16","053","0001",Torreón Nuevo,Avenida,Dos sentidos,Albino Zertuche,Calle,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.213997579998,19.6756348296978,23912.000000000000000,"16","053","0001",Piñón,Calle,Dos sentidos,Avellana,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.209603400428,19.7439400601922,23916.000000000000000,"16","053","0001",Lázaro Cárdenas,Avenida,Dos sentidos,Lázaro Cárdenas,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.225426517066,19.6955681264242,23921.000000000000000,"16","053","0001",Embajada de Ghana,Calle,Dos sentidos,Isidro Fabela,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.223949279792,19.7251394502719,23930.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector República),Circuito,Un sentido,Jurista Republicano,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.22399525028,19.7250713401848,23931.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector República),Circuito,Un sentido,Constituyentes de 1824,Avenida,Dos sentidos,"6",4.000000000000000,Medio (6-10)
-101.254887350467,19.7042887998265,23942.000000000000000,"16","053","0001",Rondanilla,Calle,Dos sentidos,Rondanilla,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.221081219984,19.7039347502759,23948.000000000000000,"16","053","0001",José Santos Villa,Calle,Dos sentidos,José Santos Villa,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.209354430204,19.7083409495931,23958.000000000000000,"16","053","0001",Mintzita,Calle,Un sentido,Michoacán,Avenida,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.21072795,19.7031535098713,23959.000000000000000,"16","053","0001",Rita Pérez de Moreno,Calle,Dos sentidos,Rita Pérez de Moreno,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.214397090145,19.7089333500279,23963.000000000000000,"16","053","0001",Obsidiana,Calle,Dos sentidos,Obsidiana,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.203167490108,19.7047558602144,23964.000000000000000,"16","053","0001",Ninguno,Calle,Dos sentidos,Héroes de Nocupétaro,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.213432109778,19.6900265403518,23975.000000000000000,"16","053","0001",Ganadería Atenco,Calle,Dos sentidos,Ganadería el Rocío,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.203237379533,19.6830545203483,23979.000000000000000,"16","053","0001",Valle de Apatzingán,Calle,Dos sentidos,Valle de Guayangareo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.243779978105,19.6992371959942,23993.000000000000000,"16","053","0001",Indígena Marcelino,Calle,Dos sentidos,Curato de Carácuaro,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.201337539523,19.6926224503273,23994.000000000000000,"16","053","0001",Florencio González,Calle,Dos sentidos,José Pilar Ruíz (Doctor),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.216601080233,19.6983106798991,24000.000000000000000,"16","053","0001",La Esperanza,Andador,Un sentido,Periodismo (José Tocaven Lavín),Avenida,Un sentido,"7",4.000000000000000,Medio (6-10)
